emissions,rows,age,veh,size,fuel,pollutant,type_emi,subtype_emi,baseyear,month,provincia
2013840.4491668,250,21,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
2434275.04469539,251,21,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
2736844.72329519,252,21,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1794684.31356074,253,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1708013.712119,254,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1961063.64364138,255,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1847194.58873302,256,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1895102.4188959,257,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1775353.6543182,258,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1853055.43858815,259,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1931642.98378828,260,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1737429.16926473,261,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1445096.84606467,262,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1746793.39219682,263,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1963912.12592783,264,22,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
1281709.25643048,265,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
1219811.73423736,266,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
1400532.34182311,267,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
1319210.50678269,268,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
1353424.83011035,269,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
1267903.88425618,270,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
1323396.14848753,271,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
1379520.99638532,272,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
1240819.3640589,273,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
1032044.46043479,274,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
1247507.00885562,275,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
1402566.64171961,276,23,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
911416.992979931,277,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
867401.976885505,278,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
995911.490184984,279,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
938083.943115087,280,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
962413.5760078,281,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
901600.062399975,282,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
941060.331837552,283,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
980970.428332386,284,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
882340.396582113,285,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
733881.614751444,286,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
887095.947094183,287,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
997358.070589378,288,24,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
645606.63564343,289,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
614428.386085448,290,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
705458.721451686,291,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
664496.298763863,292,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
681730.311909644,293,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
638652.765381094,294,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
666604.638112678,295,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
694875.148016153,296,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
625010.087937006,297,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
519848.591708977,298,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
628378.70514557,299,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
706483.413678474,300,25,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
455768.831763876,301,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
433758.409948243,302,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
498021.673852889,303,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
469104.072168016,304,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
481270.499221895,305,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
450859.716598814,306,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
470592.463564448,307,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
490550.153837,308,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
441228.608711227,309,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
366989.389911033,310,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
443606.698781936,311,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
498745.059817866,312,26,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
320819.239983318,313,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
305325.932177965,314,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
350561.345501307,315,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
330206.019844709,316,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
338770.06286106,317,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
317363.675481132,318,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
331253.710172178,319,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
345302.084213648,320,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
310584.263425387,321,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
258326.697544329,322,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
312258.219597738,323,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
351070.542531303,324,27,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
225291.905690382,325,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
214411.894749963,326,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
246177.983569442,327,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
231883.672204694,328,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
237897.680503163,329,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
222865.272200527,330,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
232619.401615627,331,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
242484.723158745,332,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
218104.502049776,333,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
181407.181138797,334,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
219280.020002287,335,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
246535.561778484,336,28,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
157926.033294713,337,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
150299.319122456,338,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
172566.840830237,339,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
162546.756506317,340,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
166762.480421778,341,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
156225.001914386,342,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
163062.491091148,343,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
169977.924176536,344,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
152887.777955842,345,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
127163.541187306,346,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
153711.797295276,347,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
172817.497452691,348,29,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
110577.881123047,349,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
105237.748938979,350,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
120829.195877387,351,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
113813.255122733,352,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
116765.053558026,353,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
109386.839710582,354,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
114174.366184809,355,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
119016.468032598,356,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
107050.156223571,357,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
89038.3595866988,358,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
107627.124508394,359,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
121004.70258532,360,30,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
77394.275549904,361,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
73656.677600575,362,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
84569.2464463294,363,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
79658.7377035971,364,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
81724.7232257347,365,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
76560.6568701873,366,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
79911.4820025343,367,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
83300.5048418445,368,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
74925.1948426107,369,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
62318.6053700586,370,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
75329.0192057261,371,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
84692.0848872243,372,31,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
54192.1844099683,373,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
51575.0839089143,374,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
59216.16510095,375,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
55777.7816618374,376,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
57224.4037486584,377,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
53608.4769342173,378,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
55954.7555472992,379,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
58327.7805465328,380,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
52463.3113626786,381,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
43636.0613287043,382,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
52746.0729002691,383,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
59302.1777083982,384,32,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
37997.7541437136,385,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
36162.730468415,386,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
41520.4020162281,387,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
39109.5221081064,388,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
40123.8453171148,389,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
37588.4779095681,390,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
39233.6103002111,391,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
40897.4963656929,392,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
36785.5259652067,393,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
30596.1523459668,394,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
36983.7889343718,395,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
41580.7111908196,396,33,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
26706.9392215199,397,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
25417.1823169172,398,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
29182.8524629772,399,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
27488.3517055623,400,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
28201.2745849384,401,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
26419.2770752573,402,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
27575.5678023904,403,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
28745.0396573396,404,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
25854.917700365,405,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
21504.6809878706,406,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
25994.2679642606,407,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
29225.2411119016,408,34,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
18837.6827515285,409,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
17927.9554632767,410,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
20584.0628880175,411,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
19388.8503844189,412,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
19891.7090203937,413,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
18634.7808687642,414,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
19450.3680727338,415,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
20275.2525571612,416,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
18236.7111845562,417,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
15168.2809760511,418,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
18335.0015966785,419,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
20613.9616313396,420,35,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
13350.2791829858,421,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
12705.5548058564,422,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
14587.9400295598,423,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
13740.8920769797,424,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
14097.2683504517,425,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
13206.4824741557,426,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
13784.4897065039,427,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
14369.0859281345,428,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
12924.3702054357,429,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
10749.7715312051,430,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
12994.0286905133,431,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
14609.1292902474,432,36,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
9518.03011869154,433,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
9058.37635747331,434,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
10400.4156518293,435,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
9796.51607683699,436,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
10050.5931682597,437,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
9415.51080903107,438,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
9827.5988388697,439,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
10244.3844632366,440,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
9214.379953734,441,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
7664.0082054209,442,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
9264.04270234795,443,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
10415.5224536162,444,37,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
6834.68313967746,445,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
6504.61612237331,446,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
7468.30432503056,447,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
7034.65763639982,448,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
7217.10467546884,449,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
6761.06633152597,450,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
7056.97746801943,451,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
7356.26184138216,452,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
6616.63879258929,453,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
5503.35174513409,454,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
6652.30049426381,455,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
7479.15217927977,456,38,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
4948.56792127775,457,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
4709.58697361377,458,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
5407.33351552713,459,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
5093.35698601275,460,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
5225.45551149196,461,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
4895.26658047814,462,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
5109.51738445462,463,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
5326.21053892797,464,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
4790.69560454188,465,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
3984.63386654728,466,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
4816.51601922946,467,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
5415.18777042897,468,39,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
3615.97563144499,469,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
3441.34949780804,470,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
3951.20094020923,471,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
3721.77467030031,472,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
3818.30058581393,473,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
3577.0277272188,474,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
3733.58325975282,475,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
3891.92344595244,476,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
3500.6165095176,477,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
2911.61790458866,478,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
3519.48378420986,479,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
3956.94013481664,480,40,PC_MINI_G,<1400cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
60011249.6027796,1,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
57113129.272066,2,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
65574696.8512834,3,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
61767105.6083533,4,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
63369063.5304838,5,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
59364864.6045795,6,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
61963082.6506012,7,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,7,IMBABURA
64590919.064526,8,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,8,IMBABURA
58096733.0889678,9,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,9,IMBABURA
48321627.861847,10,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,10,IMBABURA
58409857.0826794,11,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,11,IMBABURA
65669945.3471829,12,1,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,12,IMBABURA
40602073.2060991,13,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,1,IMBABURA
38641279.2781842,14,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,2,IMBABURA
44366159.0059649,15,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,3,IMBABURA
41790040.3714149,16,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,4,IMBABURA
42873884.03836,17,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,5,IMBABURA
40164745.6851766,18,2,PC_SMALL_G,1400-2000cc,G,FC,Exhaust,Exhaust,2019,6,IMBABURA
