array_x,g,veh,fuel,type_emi,pollutant,age,hour
array_x_5,1003368.26732359,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,7
array_x_6,588559.474972662,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,7
array_x_7,435049.9598764,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,7
array_x_8,398320.994894377,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,7
array_x_9,302995.396621946,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,7
array_x_10,155665.642769041,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,7
array_x_11,78451.5686838884,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,7
array_x_12,25859.9104731646,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,7
array_x_13,4812.53449354345,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,7
array_x_14,798.406775977831,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,7
array_x_15,26.8503112111238,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,7
array_x_16,0.140448471357974,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,7
array_x_17,0.000779424776549671,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,7
array_x_18,1.28738732550448e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,7
array_x_19,1.97681784378099e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,7
array_x_20,2.58326548914346e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,7
array_x_21,2.35501921517384e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,7
array_x_22,4.03433759066355e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,7
array_x_23,1.23417712576453e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,7
array_x_24,9.19459120477861e-48,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,7
array_x_25,8.61813634459459e-62,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,7
array_x_26,1.2506456429699e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,7
array_x_27,1.06017066426057e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,7
array_x_28,1.78928176710734e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,7
array_x_29,1.83964019973137e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,7
array_x_30,3.14489886324064e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,7
array_x_1,1186876.93368728,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,8
array_x_2,1125121.5617418,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,8
array_x_3,909986.121988312,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,8
array_x_4,1929852.35263983,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,8
array_x_5,1112979.9026948,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,8
array_x_6,652855.874077504,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,8
array_x_7,482576.415638679,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,8
array_x_8,441835.043599066,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,8
array_x_9,336095.726795102,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,8
array_x_10,172671.12941906,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,8
array_x_11,87021.906236834,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,8
array_x_12,28684.9420890014,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,8
array_x_13,5338.27344034583,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,8
array_x_14,885.627665113402,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,8
array_x_15,29.7835378417881,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,8
array_x_16,0.155791578303141,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,8
array_x_17,0.0008645720023378,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,8
array_x_18,1.42802624612842e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,8
array_x_19,2.19277268682759e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,8
array_x_20,2.86547090074005e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,8
array_x_21,2.61229016534488e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,8
array_x_22,4.47506344910805e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,8
array_x_23,1.36900316870252e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,8
array_x_24,1.01990421240944e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,8
array_x_25,9.55961321739106e-62,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,8
array_x_26,1.38727076722409e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,8
array_x_27,1.17598760213539e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,8
array_x_28,1.98474948022893e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,8
array_x_29,2.04060925302328e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,8
array_x_30,3.48845916777006e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,8
array_x_1,1018775.1608083,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,9
array_x_2,965766.430754816,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,9
array_x_3,781101.41957332,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,9
array_x_4,1656520.22134162,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,9
array_x_5,955344.439816247,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,9
array_x_6,560389.480341183,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,9
array_x_7,414227.331823878,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,9
array_x_8,379256.311094493,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,9
array_x_9,288493.245082206,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,9
array_x_10,148215.078284775,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,9
array_x_11,74696.6715789545,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,9
array_x_12,24622.18757484,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,9
array_x_13,4582.194015458,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,9
array_x_14,760.192941098906,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,9
array_x_15,25.565185145137,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,9
array_x_16,0.133726240466462,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,9
array_x_17,0.000742119469771515,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,9
array_x_18,1.22576960360852e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,9
array_x_19,1.88220217550157e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,9
array_x_20,2.45962365164822e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,9
array_x_21,2.24230184085655e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,9
array_x_22,3.84124365011346e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,9
array_x_23,1.17510618308929e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,9
array_x_24,8.75451404029275e-48,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,9
array_x_25,8.20564981624185e-62,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,9
array_x_26,1.19078647402188e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,9
array_x_27,1.00942812558671e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,9
array_x_28,1.70364206557003e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,9
array_x_29,1.75159021200041e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,9
array_x_30,2.99437578467131e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,9
array_x_1,1068377.9909932,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,10
array_x_2,1012788.33520035,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,10
array_x_3,819132.226136704,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,10
array_x_4,1737174.02445542,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,10
array_x_5,1001858.91115328,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,10
array_x_6,587674.111239246,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,10
array_x_7,434395.51886733,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,10
array_x_8,397721.804875129,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,10
array_x_9,302539.603882268,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,10
array_x_10,155431.47660486,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,10
array_x_11,78333.5548268427,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,10
array_x_12,25821.0096859784,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,10
array_x_13,4805.29504929426,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,10
array_x_14,797.205741190314,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,10
array_x_15,26.8099205746833,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,10
array_x_16,0.140748590811902,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,10
array_x_17,0.000781090302247844,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,10
array_x_18,1.29013829870759e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,10
array_x_19,1.96268816513921e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,10
array_x_20,2.56480111149592e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,10
array_x_21,2.33818627084855e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,10
array_x_22,4.07212099620631e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,10
array_x_23,1.24573575560311e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,10
array_x_24,1.12712164876354e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,10
array_x_25,1.05645676133378e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,10
array_x_26,1.53310761482311e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,10
array_x_27,1.29961330575641e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,10
array_x_28,2.19339628106188e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,10
array_x_29,2.25512831280119e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,10
array_x_30,3.85518345838816e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,10
array_x_1,1096437.83156409,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,11
array_x_2,1039388.17107993,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,11
array_x_3,840645.885034252,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,11
array_x_4,1782799.09964514,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,11
array_x_5,1028171.6970385,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,11
array_x_6,603108.762652913,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,11
array_x_7,445804.466923997,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,11
array_x_8,408167.555845709,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,11
array_x_9,310485.49299912,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,11
array_x_10,159513.723234797,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,11
array_x_11,80390.9044524644,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,11
array_x_12,26499.1717421758,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,11
array_x_13,4931.50114312622,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,11
array_x_14,818.143523687316,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,11
array_x_15,27.5140553503768,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,11
array_x_16,0.144445206665143,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,11
array_x_17,0.000801604829444505,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,11
array_x_18,1.32402244390837e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,11
array_x_19,2.01423613549097e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,11
array_x_20,2.63216295429999e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,11
array_x_21,2.39959630974692e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,11
array_x_22,4.17907103346111e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,11
array_x_23,1.27845371403203e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,11
array_x_24,1.15672433061859e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,11
array_x_25,1.08420350316389e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,11
array_x_26,1.57337309727653e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,11
array_x_27,1.33374630219659e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,11
array_x_28,2.2510035609518e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,11
array_x_29,2.31435692052015e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,11
array_x_30,3.95643585606564e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,11
array_x_1,1137124.61867286,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,12
array_x_2,1077957.95043512,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,12
array_x_3,871840.70445184,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,12
array_x_4,1848955.48839497,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,12
array_x_5,1066325.25371484,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,12
array_x_6,625489.017258401,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,12
array_x_7,462347.44903909,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,12
array_x_8,423313.901558454,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,12
array_x_9,322007.0373953,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,12
array_x_10,165432.983507788,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,12
array_x_11,83374.0627499788,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,12
array_x_12,27482.5071654845,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,12
array_x_13,5114.5000614058,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,12
array_x_14,848.503321948929,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,12
array_x_15,28.535051233876,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,12
array_x_16,0.149805302060687,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,12
array_x_17,0.000831350907244873,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,12
array_x_18,1.37315447652502e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,12
array_x_19,2.0889807260845e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,12
array_x_20,2.72983767025213e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,12
array_x_21,2.48864090615818e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,12
array_x_22,4.33414865715849e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,12
array_x_23,1.3258947750697e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,12
array_x_24,1.19964823859454e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,12
array_x_25,1.12443629689456e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,12
array_x_26,1.63175807306694e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,12
array_x_27,1.38323916927248e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,12
array_x_28,2.33453415432333e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,12
array_x_29,2.40023844030007e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,12
array_x_30,4.10325189866389e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,12
array_x_1,1095034.85781653,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,13
array_x_2,1038058.19661574,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,13
array_x_3,839570.216105518,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,13
array_x_4,1780517.87561038,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,13
array_x_5,1026856.07488701,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,13
array_x_6,602337.040137901,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,13
array_x_7,445234.02695409,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,13
array_x_8,407645.275102584,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,13
array_x_9,310088.203720022,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,13
array_x_10,159309.613562882,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,13
array_x_11,80288.0383115461,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,13
array_x_12,26465.2640811883,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,13
array_x_13,4925.19092065786,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,13
array_x_14,817.096648203426,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,13
array_x_15,27.4788490703357,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,13
array_x_16,0.144260378280825,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,13
array_x_17,0.000800579116449881,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,13
array_x_18,1.32232825872385e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,13
array_x_19,2.01165877055687e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,13
array_x_20,2.62879490604602e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,13
array_x_21,2.39652584781063e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,13
array_x_22,4.17372360127629e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,13
array_x_23,1.27681783742632e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,13
array_x_24,1.15524421581197e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,13
array_x_25,1.08281618414938e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,13
array_x_26,1.57135984938681e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,13
array_x_27,1.33203967461222e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,13
array_x_28,2.24812323448844e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,13
array_x_29,2.31139552872163e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,13
array_x_30,3.95137330214767e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,13
array_x_1,1062064.56342671,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,14
array_x_2,1006803.40678701,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,14
array_x_3,814291.680917042,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,14
array_x_4,1726908.44198718,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,14
array_x_5,995938.568614648,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,14
array_x_6,584201.334782514,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,14
array_x_7,431828.520420434,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,14
array_x_8,395371.524517557,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,14
array_x_9,300751.789184466,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,14
array_x_10,154512.976432289,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,14
array_x_11,77870.6538418033,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,14
array_x_12,25668.4241069788,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,14
array_x_13,4776.89884262854,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,14
array_x_14,792.494767410409,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,14
array_x_15,26.6514911676395,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,14
array_x_16,0.139916857061611,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,14
array_x_17,0.000776474560359014,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,14
array_x_18,1.28251441018844e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,14
array_x_19,1.95108993897705e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,14
array_x_20,2.54964478463745e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,14
array_x_21,2.32436909211366e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,14
array_x_22,4.04805737717983e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,14
array_x_23,1.23837425758809e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,14
array_x_24,1.12046108391843e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,14
array_x_25,1.05021378057599e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,14
array_x_26,1.52404793373699e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,14
array_x_27,1.29193342603265e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,14
array_x_28,2.1804347181489e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,14
array_x_29,2.24180195323928e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,14
array_x_30,3.83240180084255e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,14
array_x_1,1213938.36825225,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,15
array_x_2,1150774.94050123,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,15
array_x_3,930734.296627376,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,15
array_x_4,1973854.02769031,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,15
array_x_5,1138356.44507593,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,15
array_x_6,667741.340308463,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,15
array_x_7,493579.41832897,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,15
array_x_8,451909.121021502,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,15
array_x_9,343758.890734076,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,15
array_x_10,176608.1243487,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,15
array_x_11,89006.0526588487,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,15
array_x_12,29338.9742479464,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,15
array_x_13,5459.98895548947,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,15
array_x_14,905.820453791112,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,15
array_x_15,30.4626185767343,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,15
array_x_16,0.15992477952973,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,15
array_x_17,0.0008875093786675,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,15
array_x_18,1.46591224674788e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,15
array_x_19,2.2300931773802e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,15
array_x_20,2.91424056132651e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,15
array_x_21,2.65675074761229e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,15
array_x_22,4.62692414027077e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,15
array_x_23,1.41546011166375e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,15
array_x_24,1.28068551267124e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,15
array_x_25,1.20039293938501e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,15
array_x_26,1.74198473946784e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,15
array_x_27,1.47667816919573e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,15
array_x_28,2.49223395166305e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,15
array_x_29,2.56237661887473e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,15
array_x_30,4.3804301064253e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,15
array_x_1,1205169.7137763,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,16
array_x_2,1142462.53511333,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,16
array_x_3,924011.313262251,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,16
array_x_4,1959596.26600533,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,16
array_x_5,1130133.74234374,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,16
array_x_6,662918.036880871,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,16
array_x_7,490014.140643579,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,16
array_x_8,448644.840856706,TRUCKS_MEDIUM_G,G,Exhaust,FC,8,16
array_x_9,341275.813326922,TRUCKS_MEDIUM_G,G,Exhaust,FC,9,16
array_x_10,175332.428925802,TRUCKS_MEDIUM_G,G,Exhaust,FC,10,16
array_x_11,88363.1342517488,TRUCKS_MEDIUM_G,G,Exhaust,FC,11,16
array_x_12,29127.0497099408,TRUCKS_MEDIUM_G,G,Exhaust,FC,12,16
array_x_13,5420.54975672508,TRUCKS_MEDIUM_G,G,Exhaust,FC,13,16
array_x_14,899.277430863199,TRUCKS_MEDIUM_G,G,Exhaust,FC,14,16
array_x_15,30.2425776061891,TRUCKS_MEDIUM_G,G,Exhaust,FC,15,16
array_x_16,0.158769593096453,TRUCKS_MEDIUM_G,G,Exhaust,FC,16,16
array_x_17,0.000881098622331566,TRUCKS_MEDIUM_G,G,Exhaust,FC,17,16
array_x_18,1.45532350656141e-06,TRUCKS_MEDIUM_G,G,Exhaust,FC,18,16
array_x_19,2.21398452060401e-10,TRUCKS_MEDIUM_G,G,Exhaust,FC,19,16
array_x_20,2.8931900951658e-15,TRUCKS_MEDIUM_G,G,Exhaust,FC,20,16
array_x_21,2.63756021047811e-21,TRUCKS_MEDIUM_G,G,Exhaust,FC,21,16
array_x_22,4.59350242782346e-29,TRUCKS_MEDIUM_G,G,Exhaust,FC,22,16
array_x_23,1.40523580294407e-38,TRUCKS_MEDIUM_G,G,Exhaust,FC,23,16
array_x_24,1.27143472280689e-47,TRUCKS_MEDIUM_G,G,Exhaust,FC,24,16
array_x_25,1.19172212775559e-61,TRUCKS_MEDIUM_G,G,Exhaust,FC,25,16
array_x_26,1.72940184178353e-78,TRUCKS_MEDIUM_G,G,Exhaust,FC,26,16
array_x_27,1.46601166340228e-98,TRUCKS_MEDIUM_G,G,Exhaust,FC,27,16
array_x_28,2.47423177052527e-122,TRUCKS_MEDIUM_G,G,Exhaust,FC,28,16
array_x_29,2.54386777543112e-150,TRUCKS_MEDIUM_G,G,Exhaust,FC,29,16
array_x_30,4.34878889706587e-183,TRUCKS_MEDIUM_G,G,Exhaust,FC,30,16
array_x_1,1328786.20093691,TRUCKS_MEDIUM_G,G,Exhaust,FC,1,17
array_x_2,1259647.03094736,TRUCKS_MEDIUM_G,G,Exhaust,FC,2,17
array_x_3,1018788.86312636,TRUCKS_MEDIUM_G,G,Exhaust,FC,3,17
array_x_4,2160595.68035139,TRUCKS_MEDIUM_G,G,Exhaust,FC,4,17
array_x_5,1246053.65109456,TRUCKS_MEDIUM_G,G,Exhaust,FC,5,17
array_x_6,730914.766352149,TRUCKS_MEDIUM_G,G,Exhaust,FC,6,17
array_x_7,540275.797597755,TRUCKS_MEDIUM_G,G,Exhaust,FC,7,17
